Nome: MARINGA
Codigo Estacao: A835
Latitude: -23.40527777
Longitude: -51.93277777
Altitude: 548.51
Situacao: Operante
Data Inicial: 2006-11-20
Data Final: 2019-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2015-09-30;12;214;951,1;23,3;7,4;1,9;
2015-10-31;15;159;951,3;24,6;7,1;2,1;
2015-11-30;22;267;949,2;23,7;8,8;2;
2015-12-31;21;245;950,7;24,2;6,4;1,9;
2016-01-31;14;300,2;949;25,3;5,2;2,2;
2016-02-29;21;242,8;951,2;25;5,9;1,7;
2016-03-31;10;88,2;952,5;24,4;5,7;2;
2016-04-30;4;94,6;952,4;25,3;5,8;2,1;
2016-05-31;null;null;null;null;null;null;
2016-06-30;6;73,2;957,1;16,9;4,7;1,9;
2016-07-31;5;60;955,4;19,6;6,9;2;
2016-08-31;8;132;954,2;20,4;8,9;2,2;
2016-09-30;5;37;954,3;21,1;7;2;
2016-10-31;11;128,2;951,2;23,1;6,4;2,4;
2016-11-30;7;34,8;950;24,8;8,9;2,3;
2016-12-31;15;196,4;950;24,4;6,3;2,1;
2017-01-31;21;309,2;950,6;24,6;5,9;1,8;
2017-02-28;13;135,8;950,3;26;5,9;2;
2017-03-31;7;146;951,6;24,9;5,9;2;
2017-04-30;13;146,2;952,9;22;4,9;2,3;
2017-05-31;10;278,6;953,4;21,1;4,6;2;
2017-06-30;10;98;955,9;18,6;7;2,1;
2017-07-31;0;0;959,5;19;6,7;2,5;
2017-08-31;9;130,6;954,1;21,2;5,9;2,5;
2017-09-30;2;29,8;954,1;26;5,5;2,5;
2017-10-31;14;233,6;950,7;23,1;7,2;2,4;
2017-11-30;16;129,2;949,1;23,6;7,4;2,3;
2017-12-31;18;194,2;948,9;24,9;5,2;2,1;
2018-01-31;22;325;950,2;24,1;6,6;2;
2018-02-28;8;81,8;950,3;24,3;5;2;
2018-03-31;18;203,8;950;25,4;6,2;1,4;
2018-04-30;2;24,6;954,1;24,3;4,9;1,7;
2018-05-31;4;44,4;955,1;21,2;5,9;1,8;
2018-06-30;5;62,4;955,8;19,4;5,3;1,3;
2018-07-31;1;5,4;955,5;21,2;6;1,5;
2018-08-31;9;224,2;955,9;18,6;5,7;1,6;
2018-09-30;10;130,4;951,8;21,9;7,6;1,6;
2018-10-31;15;288,2;950,6;23;9,7;1,7;
2018-11-30;11;156,2;950,1;24,2;6,2;2,1;
2018-12-31;15;105,2;950,5;25,9;4,7;1,6;
2019-01-31;15;187,4;952;26,6;6,4;1,5;
2019-02-28;12;118;950;25,6;6,9;1,6;
2019-03-31;null;null;null;null;null;null;
2019-04-30;2;null;null;null;null;null;
2019-05-31;7;62,4;953,2;21,4;5,3;1,8;
2019-06-30;6;80,2;956,3;21,2;4,9;2,1;
2019-07-31;5;31,6;955,8;19,7;5,7;2,1;
2019-08-31;2;,6;956,7;21,4;5,5;2,5;
2019-09-30;7;58,8;952,6;24,4;5,9;2,2;
2019-10-31;8;105,6;950,9;26,3;6,3;2,1;
2019-11-30;11;72,4;949,3;25,7;6,8;2,3;
2019-12-31;18;351,2;949,9;24,4;4,7;1,9;

