Nome: CURVELO
Codigo Estacao: A538
Latitude: -18.74777777
Longitude: -44.45388888
Altitude: 669.48
Situacao: Pane
Data Inicial: 2006-12-17
Data Final: 2019-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2015-05-31;5;19,8;941,6;20,8;8,3;1,4;
2015-06-30;3;,8;944;20;7,5;1,5;
2015-07-31;0;0;943,3;20,5;6,3;1,4;
2015-08-31;0;0;942,6;21,8;6,8;1,8;
2015-09-30;8;49,2;939;25,4;7,7;1,7;
2015-10-31;3;73,4;938,7;27,4;7,8;2;
2015-11-30;15;177;936,6;26,5;6,6;1,6;
2015-12-31;12;198,2;938,9;25,2;8,6;1,6;
2016-01-31;17;180,2;937,1;24,4;9,6;1,6;
2016-02-29;6;97,6;938,9;25,9;8;1,2;
2016-03-31;9;147,8;939,9;24,7;6,9;1,2;
2016-04-30;3;16,6;939,7;24,2;7,7;1,4;
2016-05-31;4;23,8;941,7;21,8;5,4;1;
2016-06-30;0;0;943,4;19,9;5,7;1,3;
2016-07-31;0;0;942,9;20,5;6,1;1,3;
2016-08-31;3;8;941,7;22;7,8;1,6;
2016-09-30;7;69,8;940,3;24,6;10;1,8;
2016-10-31;9;92;938;25,6;7,8;2,2;
2016-11-30;17;251,4;937,5;23,8;6,1;1,7;
2016-12-31;17;262,6;937,9;24,3;8,6;1,6;
2017-01-31;5;70;938;25,9;8,6;1,7;
2017-02-28;11;87,6;938,6;24,3;6,7;1,9;
2017-03-31;8;94,4;938,4;24,3;7,3;1,3;
2017-04-30;3;null;939,6;23,5;5,6;1,5;
2017-05-31;6;47;940,9;21,6;5,6;1,1;
2017-06-30;2;16,6;943,1;20,2;7,2;1,4;
2017-07-31;0;0;946,9;18,3;7,3;2,1;
2017-08-31;null;null;null;null;6,4;null;
2017-09-30;null;null;null;null;6,4;null;
2017-10-31;4;31,6;938,6;26,1;7,7;2,3;
2017-11-30;18;110,2;937,2;23,7;6,3;1,8;
2017-12-31;18;273,6;936,7;24,3;8,3;1,3;
2018-01-31;13;180;937,7;25;6,9;1,3;
2018-02-28;16;310,2;937,3;23,8;5,6;1,3;
2018-03-31;10;197,6;937,5;24,3;9,1;1,2;
2018-04-30;9;48,6;940,7;22,2;5,5;1,3;
2018-05-31;3;18,8;942,1;20,2;7,2;1,1;
2018-06-30;2;,4;943,1;20,3;7,1;,9;
2018-07-31;0;0;943,1;19,6;6,4;1;
2018-08-31;2;1,6;942,4;21,5;6,3;1,5;
2018-09-30;8;23,2;939,1;23,7;6,5;1,6;
2018-10-31;11;84,8;937,8;25,3;7,8;1,8;
2018-11-30;15;216,4;938,3;23,3;5,7;1,6;
2018-12-31;17;309,6;938,2;24,4;7,9;1,2;
2019-01-31;6;10,6;939,7;26,2;7;1,5;
2019-02-28;9;null;null;25;7,4;null;
2019-03-31;12;135,2;939;24,3;6,7;1,3;
2019-04-30;7;19,6;938,9;24,2;5;1,2;
2019-05-31;7;12,2;940;22,4;6,5;1,2;
2019-06-30;1;,4;943,8;20,2;8,1;1,5;
2019-07-31;1;1,4;943,3;19;6,7;1,6;
2019-08-31;1;,2;944;21,6;6,9;2;
2019-09-30;5;14,4;940,4;25;6,5;2;
2019-10-31;4;14,6;938,3;26;9,6;2,4;
2019-11-30;16;95,6;936,8;25,7;6,7;2;
2019-12-31;17;370,4;937,6;24,7;6,5;1,9;

