Nome: BAGE
Codigo Estacao: A827
Latitude: -31.34777777
Longitude: -54.01333333
Altitude: 226.19
Situacao: Operante
Data Inicial: 2007-01-03
Data Final: 2019-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2013-01-31;10;183,4;987,4;21,8;9;3,1;
2013-02-28;13;119,8;986;22,1;8,7;3,2;
2013-03-31;9;32,2;988,6;19,2;10,9;2,8;
2013-04-30;9;78,6;989,6;18,1;9,3;2,6;
2013-05-31;20;154,4;989,7;14;10;2,3;
2013-06-30;16;64,4;990,9;12,2;8,8;2,2;
2013-07-31;11;47,4;993;12,1;8,5;2,9;
2013-08-31;15;115,6;992,9;11,1;12,5;2,8;
2013-09-30;12;167;990;15,3;10;2,7;
2013-10-31;14;197,2;989,3;16,8;8,4;2;
2013-11-30;13;205,6;986;20;10,7;2,5;
2013-12-31;7;84,4;983,9;23,9;10,3;1,5;
2014-01-31;16;277,8;985,7;24,3;10,8;1,7;
2014-02-28;16;216,4;986,6;23,3;11,4;1,9;
2014-03-31;15;238;987,5;19,9;9,3;1,1;
2014-04-30;16;87,8;990,3;18,1;10,4;1,3;
2014-05-31;19;34,8;990,8;14,5;8,4;,7;
2014-06-30;6;null;null;null;8,8;null;
2014-07-31;9;null;null;12,7;10,1;null;
2014-08-31;16;66,6;991,3;14,2;12,1;3,5;
2014-09-30;14;165;988,5;15,7;11,2;3,8;
2014-10-31;15;292,2;988,8;19,1;11,5;3,9;
2014-11-30;11;115,6;986,7;20,6;10,3;3,6;
2014-12-31;16;188,2;985,4;21,9;13;3,4;
2015-01-31;16;207,4;986,8;23;9,4;3,1;
2015-02-28;11;87,8;986,8;22,7;8,5;3;
2015-03-31;17;32,4;988,4;21,8;7,2;2,9;
2015-04-30;6;21,2;990,4;18,9;9,3;2,9;
2015-05-31;13;126,2;991,7;15,7;13,4;3;
2015-06-30;14;195;992,2;13,5;10,4;3;
2015-07-31;17;null;991,2;12,5;10,5;3;
2015-08-31;15;105;988,4;17,5;11,8;4,1;
2015-09-30;15;230;988,5;14,2;9,7;3,6;
2015-10-31;18;392,4;989;16;12,2;4,2;
2015-11-30;14;93,4;986,5;18,7;9,7;3,7;
2015-12-31;15;238,4;985,1;21,8;12;3,4;
2016-01-31;12;83;985,9;23,8;9,5;3,4;
2016-02-29;8;114,2;985,9;24,4;10,9;3;
2016-03-31;16;192,8;989,5;20,1;10,9;3,2;
2016-04-30;22;338;987,2;19,7;9,9;3,5;
2016-05-31;null;null;null;null;null;null;
2016-06-30;null;null;null;null;null;null;
2016-07-31;null;null;null;null;null;null;
2016-08-31;12;95;990,9;14,4;11,4;3,4;
2016-09-30;12;55;992,2;13,5;11,2;3,8;
2016-10-31;12;119,2;988,2;17,3;9,6;4;
2016-11-30;9;101,2;987,6;19,7;9,9;3,4;
2016-12-31;11;76,6;984,8;23;10;3,7;
2017-01-31;17;165,4;985,9;23,5;10,7;3,4;
2017-02-28;16;97,8;985,1;23,5;13,1;2,9;
2017-03-31;2;null;null;null;null;null;
2017-04-30;9;147,8;989,7;18;8,6;3,5;
2017-05-31;19;254,6;990,1;15,7;10,8;3,4;
2017-06-30;13;118,8;991;14;null;null;
2017-07-31;8;32,6;995,3;15;12,8;4,1;
2017-08-31;13;165,4;990,5;15,2;10,7;3,9;
2017-09-30;18;225;991,1;17,7;12,8;4,1;
