Nome: SOLEDADE
Codigo Estacao: A837
Latitude: -28.859211
Longitude: -52.542387
Altitude: 660.44
Situacao: Operante
Data Inicial: 2008-02-29
Data Final: 2019-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2018-06-30;17;185;942,5;11,8;13,4;3,9;
2018-07-31;16;162;942,3;13,1;13,3;4,7;
2018-08-31;12;121;942,9;12;10,8;4,5;
2018-09-30;15;217,6;939,1;16,7;13,2;4,5;
2018-10-31;9;266;938,6;17,2;11;5;
2018-11-30;12;250,4;937,8;20,4;12,5;4,7;
2018-12-31;12;202,6;937,9;21,2;13,5;4,2;
2019-01-31;17;140,2;938,6;23,2;12,7;4,3;
2019-02-28;11;114,6;938,1;21,1;11,8;4;
2019-03-31;13;136;940,2;19,5;14,3;4,1;
2019-04-30;14;110,8;939,4;19,2;10,2;3,7;
2019-05-31;20;195,2;940,2;16,3;10,3;4,2;
2019-06-30;8;24,4;942,6;16,5;12,7;4,5;
2019-07-31;13;111,2;942,9;12,2;10,5;3,9;
2019-08-31;8;75,2;944,4;13,3;12,2;4,8;
2019-09-30;9;79,4;940,5;15,5;12,8;4,8;
2019-10-31;15;318;939;18,7;16,6;5;
2019-11-30;10;230,6;937,3;20,4;11;4,9;
2019-12-31;8;71,2;937,1;22,3;10,2;4,3;

