Nome: GENERAL CARNEIRO
Codigo Estacao: A875
Latitude: -26.3986111
Longitude: -51.35361111
Altitude: 1009.01
Situacao: Operante
Data Inicial: 2008-04-29
Data Final: 2019-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2011-10-31;null;null;901,7;16,5;6,7;1,2;
2011-11-30;1;null;902;17,5;6;1,2;
2011-12-31;14;80,6;900;18,2;6,2;1,1;
2012-01-31;16;200,8;900,8;19,5;4,8;1;
2012-02-29;17;132,2;901,9;21;5;,8;
2012-03-31;15;51,2;903,1;18,1;6,2;,7;
2012-04-30;25;253;902,8;16,2;7,7;,6;
2012-05-31;22;66,2;905,9;13,2;5,3;,7;
2012-06-30;27;170;904,8;12,5;5,4;,6;
2012-07-31;18;50,8;904,9;11,5;6,7;,8;
2012-08-31;14;21;908,1;14,9;5,4;1;
2012-09-30;27;146;905;15,4;6,2;1,3;
2012-10-31;29;179,2;902,1;17,9;7,5;1,1;
2012-11-30;12;5,4;901;19,3;5,8;1,1;
2012-12-31;17;71,8;900,1;21,4;7,2;1;
2013-01-31;31;143,4;901,9;19,6;7;,8;
2013-02-28;26;44,2;901,5;20,2;5,6;,8;
2013-03-31;28;330,6;902,7;18,2;5,4;,8;
2013-04-30;23;41;904,2;15,6;5,2;,4;
2013-05-31;26;170;904,2;14,2;6,7;,6;
2013-06-30;28;407,8;904,4;13,2;5;1;
2013-07-31;25;91,2;906,5;11,7;5,2;1,2;
2013-08-31;21;144,2;905,1;13;6,2;1,5;
2013-09-30;21;263,8;904,3;15,3;5,9;1,4;
2013-10-31;18;113,6;903,1;17,5;6,2;1,7;
2013-11-30;17;107;901,7;19,4;6,2;1,9;
2013-12-31;23;203,8;899,9;20,6;6,9;1,5;
2014-01-31;27;197;902,7;21,4;6,7;1,3;
2014-02-28;19;164;902,8;21,4;4,9;1,3;
2014-03-31;24;201,8;902,8;19;5,2;1,3;
2014-04-30;23;100,4;904,4;17,6;4,7;1,2;
2014-05-31;28;155,4;904,3;14,1;5,3;1,1;
2014-06-30;24;384,8;904,7;13,7;6,9;1,1;
2014-07-31;24;86,8;907,4;12,4;5,1;1,2;
2014-08-31;26;75,6;906,1;13,9;7,2;1,3;
2014-09-30;19;301;903,6;16,6;6,7;1,6;
2014-10-31;14;45,4;904,1;18,9;6,4;1,5;
2014-11-30;22;192,2;901,5;19,3;5,9;1,3;
2014-12-31;20;174,6;901,3;20,4;5,8;1,4;
2015-01-31;28;93,8;903,1;21,5;6,5;1,3;
2015-02-28;26;57;901,9;20,5;4,7;1;
2015-03-31;21;34,6;902,8;19,8;4,7;1,1;
2015-04-30;22;22,4;904,1;17,1;4,5;1;
2015-05-31;17;29,2;905,2;14,5;4,6;,9;
2015-06-30;null;null;906,9;12,6;5,9;1,1;
2015-07-31;16;null;null;12;5,8;null;
2015-08-31;null;null;null;null;6,5;null;
2015-09-30;1;null;null;null;8,5;null;
2015-10-31;27;364,4;902,7;18;8,2;1,3;
2015-11-30;28;277,2;900,6;18,6;5,1;1,3;
2015-12-31;23;256;901,3;20,8;6,5;1,3;
2016-01-31;14;null;null;21,2;3,4;null;
2016-02-29;null;null;null;null;null;null;
2016-03-31;10;null;null;19,2;4,6;null;
2016-04-30;25;152,4;903,7;18,6;5;,8;
2016-05-31;25;197;905,4;13;5,1;,8;
2016-06-30;20;104,8;907,1;9;3,9;,7;
2016-07-31;26;85,6;905,5;10,9;7,8;,8;
2016-08-31;27;241,6;904,7;12,3;4,8;,8;
2016-09-30;19;101,8;905;13,2;5,5;1;
