Nome: GUARDA-MOR
Codigo Estacao: A546
Latitude: -17.56138888
Longitude: -47.19916666
Altitude: 997.01
Situacao: Operante
Data Inicial: 2007-07-10
Data Final: 2019-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2016-02-29;null;null;null;null;null;null;
2016-03-31;null;null;null;23,8;5,5;null;
2016-04-30;null;null;null;null;null;null;
2016-05-31;null;null;null;null;null;null;
2016-06-30;null;null;null;null;null;null;
2016-07-31;null;0;907,8;20,1;6,7;1,9;
2016-08-31;null;7,8;906,8;21,3;7,1;2,1;
2016-09-30;null;7,4;905,6;24;7,5;2;
2016-10-31;null;71;903,6;23,9;6,8;2,2;
2016-11-30;null;223,2;903;21,9;8,5;1,7;
2016-12-31;null;248,2;903,5;22,3;7,8;1,8;
2017-01-31;null;91,4;903,9;22,9;5,2;1,2;
2017-02-28;null;224,6;903,9;21,7;4,9;1,4;
2017-03-31;null;68,2;904;23;5,7;1,3;
2017-04-30;null;18,6;905;22,6;5;1,5;
2017-05-31;null;88,6;906;20,5;6;1,3;
2017-06-30;null;0;907,9;19;6,2;1,4;
2017-07-31;null;0;910,7;16,7;5,8;1,9;
2017-08-31;null;0;906,7;20,9;5,7;1,8;
2017-09-30;null;15,4;907,6;21;9;2,2;
2017-10-31;null;55,4;903,8;24,2;6,6;2,1;
2017-11-30;null;239;902,6;22;6,9;1,6;
2017-12-31;null;238,2;902,5;22,1;5,8;1,3;
2018-01-31;null;192;903,5;22,3;4,8;1;
2018-02-28;null;272,2;902,9;21,9;6,6;1;
2018-03-31;null;129,8;903,4;22,9;4,4;1,1;
2018-04-30;null;48,4;905,9;20,7;3,9;1;
2018-05-31;null;25,8;907,1;19,1;5,6;,9;
2018-06-30;null;2,8;908,2;19,5;4,6;,9;
2018-07-31;null;null;null;null;3,7;null;
2018-08-31;null;null;null;20,7;6,2;null;
2018-09-30;null;112,6;904,4;22,9;10,1;1,5;
2018-10-31;null;194;903,4;23,6;5,3;1,3;
2018-11-30;null;446,6;903,3;21,4;5,4;1,2;
2018-12-31;null;195,6;904;22,8;6,2;1,2;
2019-01-31;null;22,4;905,5;23,3;5,5;1,1;
2019-02-28;null;208,8;903,8;22,8;5,7;1;
2019-03-31;null;81,4;904,8;22,1;5,2;,8;
2019-04-30;null;null;904,8;21,9;3,8;,7;
2019-05-31;null;null;905,6;20,8;4,2;,7;
2019-06-30;null;,6;908,6;19,1;5,1;1,1;
2019-07-31;null;0;908,1;18,5;6;1,3;
2019-08-31;null;0;908,7;20,9;5,5;1,6;
2019-09-30;null;6,4;905,6;24,4;5,9;1,7;
2019-10-31;null;36;903,7;24,3;6,1;1,6;
2019-11-30;null;214,6;902,5;23,3;7,5;1,2;
2019-12-31;null;246,4;903,3;22,8;5,6;1;

