Nome: MACAE
Codigo Estacao: A608
Latitude: -22.3761111
Longitude: -41.81194444
Altitude: 28
Situacao: Operante
Data Inicial: 2006-09-21
Data Final: 2019-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2015-02-28;10;68;1009,8;26,6;7,9;3,2;
2015-03-31;13;141,2;1010,5;25,9;7,2;2,1;
2015-04-30;16;76,2;1012,3;23,8;6,7;2;
2015-05-31;20;75,4;1015,2;22;6,4;1,9;
2015-06-30;16;78,8;1017,7;21,6;6,3;2,2;
2015-07-31;9;34,8;1016,6;21,9;8,1;2,9;
2015-08-31;9;5,6;1016,9;21,8;8,1;3,2;
2015-09-30;12;122,4;1012,1;22,7;8,5;2,8;
2015-10-31;13;69,6;1012,8;23,6;8,5;3,1;
2015-11-30;18;206,8;1008,9;25;7,4;2,4;
2015-12-31;12;159,2;1010,2;26,2;7,7;3,2;
2016-01-31;17;292,6;1008,8;25,5;7,6;2,3;
2016-02-29;5;60,6;1010;27;10,6;2,7;
2016-03-31;11;94,8;1011,9;26;7,4;2,4;
2016-04-30;5;23,4;1011,9;25,6;7,4;2,6;
2016-05-31;12;36,4;1015;22,2;5,8;1,9;
2016-06-30;14;83;1017,7;19,9;5,8;2;
2016-07-31;5;30,2;1016,7;21,1;6,7;2,6;
2016-08-31;8;6,8;1015,4;21,8;8,1;3,2;
2016-09-30;11;48,4;1015;22,2;8,3;2,9;
2016-10-31;15;99;1012,5;22,6;9,5;3;
2016-11-30;16;253,4;1010,6;23,3;8,7;3;
2016-12-31;15;123,4;1009,6;25,2;7,7;2,6;
2017-01-31;8;95,4;1009,6;26,5;8;3,3;
2017-02-28;8;67,8;1010,9;26,2;8,3;3,1;
2017-03-31;1;null;null;null;7,2;null;
2017-04-30;14;59,2;1013;23,9;7,7;2,2;
2017-05-31;10;82;1014,4;21,9;7,7;2,5;
2017-06-30;13;44,6;1016,5;21,6;6,5;2;
2017-07-31;15;36,4;1022,5;19,5;6,7;2,2;
2017-08-31;11;19,6;1016,7;20,5;7,5;3;
2017-09-30;3;3,4;1018;22,2;9,5;4,4;
