Nome: SANTANA DO LIVRAMENTO
Codigo Estacao: A804
Latitude: -30.75055555
Longitude: -55.40138888
Altitude: 196
Situacao: Operante
Data Inicial: 2001-11-21
Data Final: 2019-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2019-04-30;13;185,2;992,5;18,9;9,4;2,4;
2019-05-31;18;165;993,7;15,9;9;2,5;
2019-06-30;10;25;994,4;15,5;10,4;2,3;
2019-07-31;13;178;996,6;11,2;9,4;2,4;
2019-08-31;10;75,8;998,4;12,1;11,3;3;
2019-09-30;7;78;994,6;14,2;11,3;2,8;
2019-10-31;16;346,8;991,7;18,1;11,3;3,4;
2019-11-30;10;139,4;990;21,1;12,1;2,9;
2019-12-31;4;81,6;989,2;22,5;7,6;2,3;

