Nome: AMARGOSA
Codigo Estacao: A434
Latitude: -13.00944444
Longitude: -39.61694443
Altitude: 397.8
Situacao: Operante
Data Inicial: 2008-07-10
Data Final: 2019-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2016-11-30;14;66,8;969,7;23,7;6,2;,4;
2016-12-31;7;31,2;969,5;24,7;7,3;,6;
2017-01-31;12;33,6;969,9;24,7;6,6;,7;
2017-02-28;12;34,4;969,6;24,6;7,4;,6;
2017-03-31;11;31,6;969,4;25;5,9;,5;
2017-04-30;18;53;970,4;24,4;6,7;,8;
2017-05-31;17;82;971,7;22,7;6,9;,8;
2017-06-30;16;82,2;973,6;21,7;6,9;,8;
2017-07-31;25;104,8;976,6;19,5;8,1;2,1;
2017-08-31;8;34,4;974;20,6;7,5;1,2;
2017-09-30;26;102,2;975,1;20,4;8,1;2,1;
2017-10-31;8;14,8;971,7;22,6;7,3;1,3;
2017-11-30;10;36,8;969,2;23,6;6,8;,5;
2017-12-31;11;72,6;968,7;24,7;6,7;,6;
2018-01-31;10;70,2;969,5;24,7;7,2;1;
2018-02-28;null;null;null;null;6,5;null;
2018-03-31;null;null;null;null;6,9;null;
2018-04-30;11;null;null;null;7;null;
2018-05-31;21;95,2;972,1;22,3;6,9;1,3;
2018-06-30;5;null;null;null;7,1;null;
2018-07-31;23;55;974,5;20,4;6,4;1,8;
2018-08-31;20;73;974,4;21,1;6,9;1,9;
2018-09-30;11;39,6;972;22;6,7;1,7;
2018-10-31;8;12,8;970,3;23,4;7,9;1,3;
2018-11-30;16;42,6;969,9;23,8;7,2;1,2;
2018-12-31;15;185,2;970,2;24,2;6,6;,6;
2019-01-31;13;27,6;971,3;24,6;7,7;1,4;
2019-02-28;5;51,6;969,1;26,4;7,4;,9;
2019-03-31;11;243,4;969,6;25,6;6,6;,7;
2019-04-30;16;55,2;969,8;24,7;5;,2;
2019-05-31;19;56;970,6;23,8;5,7;,3;
2019-06-30;18;91,8;974,1;21,8;7,4;1,1;
2019-07-31;16;86;974,1;21;8,1;1,4;
2019-08-31;22;126,6;975,8;20,6;8,7;1,2;
2019-09-30;21;67,6;973,3;21,7;6,2;,7;
2019-10-31;15;19;971,1;23;7,3;1,2;
2019-11-30;11;22,4;969;24,4;6,9;1,1;
2019-12-31;11;32,4;969,3;24,9;6,4;1;

